scenario_id,scenario_kind,true_roots,missing_rate,false_alarm_count,trial,observed_alarm_count,global_predicted_roots,correlated_predicted_roots,global_root_recall,correlated_root_recall,global_exact_match,correlated_exact_match,true_service_count,predicted_service_count,service_recall,service_jaccard
nested-04,nested,core-02;aggregation-04,0.2,4,10,15,core-02;aggregation-03,core-02;aggregation-04,0.5,1.0,0.0,1.0,6,6,1.0,1.0
nested-04,nested,core-02;aggregation-04,0.2,4,11,14,core-02;aggregation-04,aggregation-04;core-02,1.0,1.0,1.0,1.0,6,6,1.0,1.0
nested-04,nested,core-02;aggregation-04,0.2,4,12,15,aggregation-03;core-02,core-02;aggregation-04,0.5,1.0,0.0,1.0,6,6,1.0,1.0
nested-04,nested,core-02;aggregation-04,0.2,4,13,14,aggregation-04;core-02,aggregation-04;core-02,1.0,1.0,1.0,1.0,6,6,1.0,1.0
nested-04,nested,core-02;aggregation-04,0.2,4,14,9,aggregation-03;aggregation-05,aggregation-03;aggregation-04,0.0,0.5,0.0,0.0,6,6,1.0,1.0
nested-04,nested,core-02;aggregation-04,0.2,4,15,16,core-02;aggregation-04,core-02;aggregation-04,1.0,1.0,1.0,1.0,6,6,1.0,1.0
nested-04,nested,core-02;aggregation-04,0.2,4,16,15,aggregation-03;core-02,core-02;aggregation-04,0.5,1.0,0.0,1.0,6,6,1.0,1.0
nested-04,nested,core-02;aggregation-04,0.2,4,17,13,core-02;aggregation-04,core-02;aggregation-04,1.0,1.0,1.0,1.0,6,6,1.0,1.0
nested-04,nested,core-02;aggregation-04,0.2,4,18,15,core-02;aggregation-03,core-02;aggregation-04,0.5,1.0,0.0,1.0,6,6,1.0,1.0
nested-04,nested,core-02;aggregation-04,0.2,4,19,15,core-02;aggregation-04,aggregation-04;core-02,1.0,1.0,1.0,1.0,6,6,1.0,1.0
nested-04,nested,core-02;aggregation-04,0.4,0,0,8,aggregation-04;core-02,aggregation-04;core-02,1.0,1.0,1.0,1.0,6,6,1.0,1.0
nested-04,nested,core-02;aggregation-04,0.4,0,1,4,core-02;access-09,core-02;access-12,0.5,0.5,0.0,0.0,6,6,1.0,1.0
nested-04,nested,core-02;aggregation-04,0.4,0,2,9,core-02;aggregation-03,core-02;aggregation-04,0.5,1.0,0.0,1.0,6,6,1.0,1.0
nested-04,nested,core-02;aggregation-04,0.4,0,3,7,core-02;aggregation-04,core-02;aggregation-04,1.0,1.0,1.0,1.0,6,6,1.0,1.0
nested-04,nested,core-02;aggregation-04,0.4,0,4,5,aggregation-04;core-02,aggregation-04;access-11,1.0,0.5,1.0,0.0,6,3,0.5,0.5
nested-04,nested,core-02;aggregation-04,0.4,0,5,6,core-02;aggregation-03,core-02;access-11,0.5,0.5,0.0,0.0,6,6,1.0,1.0
nested-04,nested,core-02;aggregation-04,0.4,0,6,8,core-02;aggregation-03,aggregation-04;core-02,0.5,1.0,0.0,1.0,6,6,1.0,1.0
nested-04,nested,core-02;aggregation-04,0.4,0,7,10,core-02;aggregation-03,core-02;aggregation-04,0.5,1.0,0.0,1.0,6,6,1.0,1.0
nested-04,nested,core-02;aggregation-04,0.4,0,8,7,core-02;aggregation-03,core-02;aggregation-04,0.5,1.0,0.0,1.0,6,6,1.0,1.0
nested-04,nested,core-02;aggregation-04,0.4,0,9,7,core-02;aggregation-04,core-02;aggregation-04,1.0,1.0,1.0,1.0,6,6,1.0,1.0
nested-04,nested,core-02;aggregation-04,0.4,0,10,6,core-02;aggregation-04,core-02;access-11,1.0,0.5,1.0,0.0,6,6,1.0,1.0
nested-04,nested,core-02;aggregation-04,0.4,0,11,7,core-02;aggregation-04,core-02;aggregation-04,1.0,1.0,1.0,1.0,6,6,1.0,1.0
nested-04,nested,core-02;aggregation-04,0.4,0,12,7,core-02;aggregation-04,aggregation-04;core-02,1.0,1.0,1.0,1.0,6,6,1.0,1.0
nested-04,nested,core-02;aggregation-04,0.4,0,13,5,core-02;aggregation-04,core-02;access-11,1.0,0.5,1.0,0.0,6,6,1.0,1.0
nested-04,nested,core-02;aggregation-04,0.4,0,14,6,aggregation-04;core-02,aggregation-04;access-12,1.0,0.5,1.0,0.0,6,3,0.5,0.5
nested-04,nested,core-02;aggregation-04,0.4,0,15,9,aggregation-04;core-02,aggregation-04;core-02,1.0,1.0,1.0,1.0,6,6,1.0,1.0
nested-04,nested,core-02;aggregation-04,0.4,0,16,5,core-02;aggregation-04,core-02;aggregation-04,1.0,1.0,1.0,1.0,6,6,1.0,1.0
nested-04,nested,core-02;aggregation-04,0.4,0,17,12,core-02;aggregation-04,aggregation-04;core-02,1.0,1.0,1.0,1.0,6,6,1.0,1.0
nested-04,nested,core-02;aggregation-04,0.4,0,18,8,core-02;aggregation-03,core-02;aggregation-04,0.5,1.0,0.0,1.0,6,6,1.0,1.0
nested-04,nested,core-02;aggregation-04,0.4,0,19,7,core-02;aggregation-04,core-02;aggregation-04,1.0,1.0,1.0,1.0,6,6,1.0,1.0
nested-04,nested,core-02;aggregation-04,0.4,2,0,7,aggregation-03;core-02,core-02;access-10,0.5,0.5,0.0,0.0,6,6,1.0,1.0
nested-04,nested,core-02;aggregation-04,0.4,2,1,9,core-02;aggregation-03,core-02;core-03,0.5,0.5,0.0,0.0,6,12,1.0,0.5
nested-04,nested,core-02;aggregation-04,0.4,2,2,9,core-02;aggregation-03,core-02;aggregation-04,0.5,1.0,0.0,1.0,6,6,1.0,1.0
nested-04,nested,core-02;aggregation-04,0.4,2,3,10,core-02;aggregation-03,core-02;aggregation-04,0.5,1.0,0.0,1.0,6,6,1.0,1.0
nested-04,nested,core-02;aggregation-04,0.4,2,4,12,core-02;aggregation-03,aggregation-04;core-02,0.5,1.0,0.0,1.0,6,6,1.0,1.0
nested-04,nested,core-02;aggregation-04,0.4,2,5,7,aggregation-03;core-02,aggregation-03;aggregation-06,0.5,0.0,0.0,0.0,6,6,0.5,0.3333333333333333
nested-04,nested,core-02;aggregation-04,0.4,2,6,10,aggregation-04;core-02,aggregation-04;aggregation-03,1.0,0.5,1.0,0.0,6,6,1.0,1.0
nested-04,nested,core-02;aggregation-04,0.4,2,7,10,core-02;aggregation-03,core-02;aggregation-04,0.5,1.0,0.0,1.0,6,6,1.0,1.0
nested-04,nested,core-02;aggregation-04,0.4,2,8,10,core-02;aggregation-03,core-02;aggregation-04,0.5,1.0,0.0,1.0,6,6,1.0,1.0
nested-04,nested,core-02;aggregation-04,0.4,2,9,9,aggregation-04;core-02,core-02;aggregation-04,1.0,1.0,1.0,1.0,6,6,1.0,1.0
nested-04,nested,core-02;aggregation-04,0.4,2,10,10,core-02;aggregation-03,core-02;aggregation-04,0.5,1.0,0.0,1.0,6,6,1.0,1.0
nested-04,nested,core-02;aggregation-04,0.4,2,11,11,core-02;aggregation-03,aggregation-04;core-02,0.5,1.0,0.0,1.0,6,6,1.0,1.0
nested-04,nested,core-02;aggregation-04,0.4,2,12,8,core-02;access-06,core-02;access-06,0.5,0.5,0.0,0.0,6,7,1.0,0.8571428571428571
nested-04,nested,core-02;aggregation-04,0.4,2,13,11,core-02;aggregation-03,core-02;aggregation-04,0.5,1.0,0.0,1.0,6,6,1.0,1.0
nested-04,nested,core-02;aggregation-04,0.4,2,14,10,core-02;access-01,core-02;aggregation-04,0.5,1.0,0.0,1.0,6,6,1.0,1.0
nested-04,nested,core-02;aggregation-04,0.4,2,15,10,core-02;aggregation-04,core-02;aggregation-04,1.0,1.0,1.0,1.0,6,6,1.0,1.0
nested-04,nested,core-02;aggregation-04,0.4,2,16,5,aggregation-04;access-09,aggregation-04;access-09,0.5,0.5,0.0,0.0,6,4,0.6666666666666666,0.6666666666666666
nested-04,nested,core-02;aggregation-04,0.4,2,17,9,core-02;aggregation-04,aggregation-04;core-02,1.0,1.0,1.0,1.0,6,6,1.0,1.0
nested-04,nested,core-02;aggregation-04,0.4,2,18,11,core-02;aggregation-03,core-02;aggregation-04,0.5,1.0,0.0,1.0,6,6,1.0,1.0
nested-04,nested,core-02;aggregation-04,0.4,2,19,12,core-02;aggregation-03,core-02;aggregation-04,0.5,1.0,0.0,1.0,6,6,1.0,1.0
nested-04,nested,core-02;aggregation-04,0.4,4,0,10,aggregation-03;aggregation-04,aggregation-04;aggregation-03,0.5,0.5,0.0,0.0,6,6,1.0,1.0
nested-04,nested,core-02;aggregation-04,0.4,4,1,11,aggregation-03;core-02,core-02;access-11,0.5,0.5,0.0,0.0,6,6,1.0,1.0
nested-04,nested,core-02;aggregation-04,0.4,4,2,9,aggregation-04;access-05,aggregation-04;access-12,0.5,0.5,0.0,0.0,6,3,0.5,0.5
nested-04,nested,core-02;aggregation-04,0.4,4,3,9,aggregation-03;access-07,core-02;aggregation-06,0.0,0.5,0.0,0.0,6,9,1.0,0.6666666666666666
nested-04,nested,core-02;aggregation-04,0.4,4,4,10,core-02;access-03,core-02;access-03,0.5,0.5,0.0,0.0,6,7,1.0,0.8571428571428571
nested-04,nested,core-02;aggregation-04,0.4,4,5,10,access-01;access-03,core-02;aggregation-04,0.0,1.0,0.0,1.0,6,6,1.0,1.0
nested-04,nested,core-02;aggregation-04,0.4,4,6,14,aggregation-03;core-02,core-02;aggregation-04,0.5,1.0,0.0,1.0,6,6,1.0,1.0
nested-04,nested,core-02;aggregation-04,0.4,4,7,11,core-02;aggregation-04,core-02;aggregation-04,1.0,1.0,1.0,1.0,6,6,1.0,1.0
nested-04,nested,core-02;aggregation-04,0.4,4,8,14,aggregation-03;core-02,core-02;aggregation-04,0.5,1.0,0.0,1.0,6,6,1.0,1.0
nested-04,nested,core-02;aggregation-04,0.4,4,9,10,aggregation-03;core-02,core-02;aggregation-04,0.5,1.0,0.0,1.0,6,6,1.0,1.0
nested-04,nested,core-02;aggregation-04,0.4,4,10,12,core-02;aggregation-03,core-02;access-05,0.5,0.5,0.0,0.0,6,7,1.0,0.8571428571428571
nested-04,nested,core-02;aggregation-04,0.4,4,11,11,aggregation-04;access-01,aggregation-04;access-01,0.5,0.5,0.0,0.0,6,4,0.5,0.42857142857142855
nested-04,nested,core-02;aggregation-04,0.4,4,12,9,aggregation-03;access-01,core-02;access-01,0.0,0.5,0.0,0.0,6,7,1.0,0.8571428571428571
nested-04,nested,core-02;aggregation-04,0.4,4,13,12,aggregation-03;core-02,core-02;aggregation-02,0.5,0.5,0.0,0.0,6,9,1.0,0.6666666666666666
nested-04,nested,core-02;aggregation-04,0.4,4,14,11,aggregation-04;aggregation-03,aggregation-04;aggregation-03,0.5,0.5,0.0,0.0,6,6,1.0,1.0
nested-04,nested,core-02;aggregation-04,0.4,4,15,13,core-02;aggregation-03,core-02;aggregation-01,0.5,0.5,0.0,0.0,6,9,1.0,0.6666666666666666
nested-04,nested,core-02;aggregation-04,0.4,4,16,13,core-02;aggregation-04,aggregation-04;core-02,1.0,1.0,1.0,1.0,6,6,1.0,1.0
nested-04,nested,core-02;aggregation-04,0.4,4,17,12,aggregation-04;core-02,aggregation-04;core-02,1.0,1.0,1.0,1.0,6,6,1.0,1.0
nested-04,nested,core-02;aggregation-04,0.4,4,18,12,aggregation-03;core-02,core-02;access-06,0.5,0.5,0.0,0.0,6,7,1.0,0.8571428571428571
nested-04,nested,core-02;aggregation-04,0.4,4,19,11,aggregation-03;core-02,core-02;aggregation-04,0.5,1.0,0.0,1.0,6,6,1.0,1.0
nested-05,nested,aggregation-05;access-14,0.0,0,0,5,aggregation-05;core-03,aggregation-05;access-14,0.5,1.0,0.0,1.0,3,3,1.0,1.0
nested-05,nested,aggregation-05;access-14,0.0,0,1,5,aggregation-05;core-03,aggregation-05;access-14,0.5,1.0,0.0,1.0,3,3,1.0,1.0
nested-05,nested,aggregation-05;access-14,0.0,0,2,5,aggregation-05;core-03,aggregation-05;access-14,0.5,1.0,0.0,1.0,3,3,1.0,1.0
nested-05,nested,aggregation-05;access-14,0.0,0,3,5,aggregation-05;core-03,aggregation-05;access-14,0.5,1.0,0.0,1.0,3,3,1.0,1.0
nested-05,nested,aggregation-05;access-14,0.0,0,4,5,aggregation-05;core-03,aggregation-05;access-14,0.5,1.0,0.0,1.0,3,3,1.0,1.0
nested-05,nested,aggregation-05;access-14,0.0,0,5,5,aggregation-05;core-03,aggregation-05;access-14,0.5,1.0,0.0,1.0,3,3,1.0,1.0
nested-05,nested,aggregation-05;access-14,0.0,0,6,5,aggregation-05;core-03,aggregation-05;access-14,0.5,1.0,0.0,1.0,3,3,1.0,1.0
nested-05,nested,aggregation-05;access-14,0.0,0,7,5,aggregation-05;core-03,aggregation-05;access-14,0.5,1.0,0.0,1.0,3,3,1.0,1.0
nested-05,nested,aggregation-05;access-14,0.0,0,8,5,aggregation-05;core-03,aggregation-05;access-14,0.5,1.0,0.0,1.0,3,3,1.0,1.0
nested-05,nested,aggregation-05;access-14,0.0,0,9,5,aggregation-05;core-03,aggregation-05;access-14,0.5,1.0,0.0,1.0,3,3,1.0,1.0
nested-05,nested,aggregation-05;access-14,0.0,0,10,5,aggregation-05;core-03,aggregation-05;access-14,0.5,1.0,0.0,1.0,3,3,1.0,1.0
nested-05,nested,aggregation-05;access-14,0.0,0,11,5,aggregation-05;core-03,aggregation-05;access-14,0.5,1.0,0.0,1.0,3,3,1.0,1.0
nested-05,nested,aggregation-05;access-14,0.0,0,12,5,aggregation-05;core-03,aggregation-05;access-14,0.5,1.0,0.0,1.0,3,3,1.0,1.0
nested-05,nested,aggregation-05;access-14,0.0,0,13,5,aggregation-05;core-03,aggregation-05;access-14,0.5,1.0,0.0,1.0,3,3,1.0,1.0
nested-05,nested,aggregation-05;access-14,0.0,0,14,5,aggregation-05;core-03,aggregation-05;access-14,0.5,1.0,0.0,1.0,3,3,1.0,1.0
nested-05,nested,aggregation-05;access-14,0.0,0,15,5,aggregation-05;core-03,aggregation-05;access-14,0.5,1.0,0.0,1.0,3,3,1.0,1.0
nested-05,nested,aggregation-05;access-14,0.0,0,16,5,aggregation-05;core-03,aggregation-05;access-14,0.5,1.0,0.0,1.0,3,3,1.0,1.0
nested-05,nested,aggregation-05;access-14,0.0,0,17,5,aggregation-05;core-03,aggregation-05;access-14,0.5,1.0,0.0,1.0,3,3,1.0,1.0
nested-05,nested,aggregation-05;access-14,0.0,0,18,5,aggregation-05;core-03,aggregation-05;access-14,0.5,1.0,0.0,1.0,3,3,1.0,1.0
nested-05,nested,aggregation-05;access-14,0.0,0,19,5,aggregation-05;core-03,aggregation-05;access-14,0.5,1.0,0.0,1.0,3,3,1.0,1.0
nested-05,nested,aggregation-05;access-14,0.0,2,0,7,aggregation-05;core-03,aggregation-05;access-14,0.5,1.0,0.0,1.0,3,3,1.0,1.0
nested-05,nested,aggregation-05;access-14,0.0,2,1,7,aggregation-05;core-03,aggregation-05;access-09,0.5,0.5,0.0,0.0,3,4,1.0,0.75
nested-05,nested,aggregation-05;access-14,0.0,2,2,7,aggregation-05;core-03,aggregation-05;access-14,0.5,1.0,0.0,1.0,3,3,1.0,1.0
nested-05,nested,aggregation-05;access-14,0.0,2,3,7,aggregation-05;core-03,aggregation-05;access-14,0.5,1.0,0.0,1.0,3,3,1.0,1.0
nested-05,nested,aggregation-05;access-14,0.0,2,4,7,core-03;aggregation-05,aggregation-05;access-14,0.5,1.0,0.0,1.0,3,3,1.0,1.0
nested-05,nested,aggregation-05;access-14,0.0,2,5,7,aggregation-05;core-03,aggregation-05;access-04,0.5,0.5,0.0,0.0,3,4,1.0,0.75
nested-05,nested,aggregation-05;access-14,0.0,2,6,7,aggregation-05;core-03,aggregation-05;access-14,0.5,1.0,0.0,1.0,3,3,1.0,1.0
nested-05,nested,aggregation-05;access-14,0.0,2,7,7,aggregation-05;core-03,aggregation-05;access-02,0.5,0.5,0.0,0.0,3,4,1.0,0.75
nested-05,nested,aggregation-05;access-14,0.0,2,8,7,aggregation-05;core-03,aggregation-05;access-14,0.5,1.0,0.0,1.0,3,3,1.0,1.0
nested-05,nested,aggregation-05;access-14,0.0,2,9,7,aggregation-05;aggregation-04,aggregation-05;access-14,0.5,1.0,0.0,1.0,3,3,1.0,1.0
nested-05,nested,aggregation-05;access-14,0.0,2,10,7,aggregation-05;core-03,aggregation-05;access-10,0.5,0.5,0.0,0.0,3,4,1.0,0.75
nested-05,nested,aggregation-05;access-14,0.0,2,11,7,aggregation-05;core-03,aggregation-05;core-03,0.5,0.5,0.0,0.0,3,6,1.0,0.5
nested-05,nested,aggregation-05;access-14,0.0,2,12,7,aggregation-05;core-03,aggregation-05;core-03,0.5,0.5,0.0,0.0,3,6,1.0,0.5
nested-05,nested,aggregation-05;access-14,0.0,2,13,7,aggregation-05;core-03,aggregation-05;access-02,0.5,0.5,0.0,0.0,3,4,1.0,0.75
nested-05,nested,aggregation-05;access-14,0.0,2,14,7,aggregation-05;core-03,aggregation-05;access-04,0.5,0.5,0.0,0.0,3,4,1.0,0.75
nested-05,nested,aggregation-05;access-14,0.0,2,15,7,aggregation-05;core-03,aggregation-05;access-03,0.5,0.5,0.0,0.0,3,4,1.0,0.75
nested-05,nested,aggregation-05;access-14,0.0,2,16,7,aggregation-05;core-03,aggregation-05;access-08,0.5,0.5,0.0,0.0,3,4,1.0,0.75
nested-05,nested,aggregation-05;access-14,0.0,2,17,7,aggregation-05;core-03,aggregation-05;access-14,0.5,1.0,0.0,1.0,3,3,1.0,1.0
nested-05,nested,aggregation-05;access-14,0.0,2,18,7,aggregation-05;core-03,aggregation-05;access-02,0.5,0.5,0.0,0.0,3,4,1.0,0.75
nested-05,nested,aggregation-05;access-14,0.0,2,19,7,aggregation-05;core-03,aggregation-05;access-14,0.5,1.0,0.0,1.0,3,3,1.0,1.0
nested-05,nested,aggregation-05;access-14,0.0,4,0,9,aggregation-05;access-05,aggregation-05;access-05,0.5,0.5,0.0,0.0,3,4,1.0,0.75
nested-05,nested,aggregation-05;access-14,0.0,4,1,9,aggregation-05;core-03,aggregation-05;access-14,0.5,1.0,0.0,1.0,3,3,1.0,1.0
nested-05,nested,aggregation-05;access-14,0.0,4,2,9,aggregation-05;access-03,aggregation-05;access-05,0.5,0.5,0.0,0.0,3,4,1.0,0.75
nested-05,nested,aggregation-05;access-14,0.0,4,3,9,core-03;aggregation-05,core-03;aggregation-05,0.5,0.5,0.0,0.0,3,6,1.0,0.5
nested-05,nested,aggregation-05;access-14,0.0,4,4,9,aggregation-05;core-03,aggregation-05;access-14,0.5,1.0,0.0,1.0,3,3,1.0,1.0
nested-05,nested,aggregation-05;access-14,0.0,4,5,9,aggregation-05;access-01,aggregation-05;access-01,0.5,0.5,0.0,0.0,3,4,1.0,0.75
nested-05,nested,aggregation-05;access-14,0.0,4,6,9,aggregation-05;core-03,aggregation-05;access-14,0.5,1.0,0.0,1.0,3,3,1.0,1.0
nested-05,nested,aggregation-05;access-14,0.0,4,7,9,aggregation-05;access-01,aggregation-05;access-11,0.5,0.5,0.0,0.0,3,4,1.0,0.75
nested-05,nested,aggregation-05;access-14,0.0,4,8,9,aggregation-05;core-03,aggregation-05;access-14,0.5,1.0,0.0,1.0,3,3,1.0,1.0
nested-05,nested,aggregation-05;access-14,0.0,4,9,9,core-03;aggregation-05,core-03;access-05,0.5,0.0,0.0,0.0,3,7,1.0,0.42857142857142855
nested-05,nested,aggregation-05;access-14,0.0,4,10,9,aggregation-05;core-03,aggregation-05;aggregation-03,0.5,0.5,0.0,0.0,3,6,1.0,0.5
nested-05,nested,aggregation-05;access-14,0.0,4,11,9,core-03;aggregation-05,aggregation-05;core-03,0.5,0.5,0.0,0.0,3,6,1.0,0.5
nested-05,nested,aggregation-05;access-14,0.0,4,12,9,core-03;aggregation-05,aggregation-05;access-01,0.5,0.5,0.0,0.0,3,4,1.0,0.75
nested-05,nested,aggregation-05;access-14,0.0,4,13,9,core-03;aggregation-05,aggregation-05;core-03,0.5,0.5,0.0,0.0,3,6,1.0,0.5
nested-05,nested,aggregation-05;access-14,0.0,4,14,9,aggregation-05;core-03,aggregation-05;core-03,0.5,0.5,0.0,0.0,3,6,1.0,0.5
nested-05,nested,aggregation-05;access-14,0.0,4,15,9,aggregation-05;access-01,aggregation-05;access-01,0.5,0.5,0.0,0.0,3,4,1.0,0.75
nested-05,nested,aggregation-05;access-14,0.0,4,16,9,core-03;aggregation-05,aggregation-05;access-08,0.5,0.5,0.0,0.0,3,4,1.0,0.75
nested-05,nested,aggregation-05;access-14,0.0,4,17,9,core-03;aggregation-05,aggregation-05;core-03,0.5,0.5,0.0,0.0,3,6,1.0,0.5
nested-05,nested,aggregation-05;access-14,0.0,4,18,9,aggregation-05;core-03,aggregation-05;access-06,0.5,0.5,0.0,0.0,3,4,1.0,0.75
nested-05,nested,aggregation-05;access-14,0.0,4,19,9,aggregation-05;access-01,aggregation-05;core-01,0.5,0.5,0.0,0.0,3,9,1.0,0.3333333333333333
nested-05,nested,aggregation-05;access-14,0.2,0,0,5,aggregation-05;core-03,aggregation-05;access-14,0.5,1.0,0.0,1.0,3,3,1.0,1.0
nested-05,nested,aggregation-05;access-14,0.2,0,1,4,aggregation-05;core-03,aggregation-05;access-14,0.5,1.0,0.0,1.0,3,3,1.0,1.0
nested-05,nested,aggregation-05;access-14,0.2,0,2,3,aggregation-05;access-14,aggregation-05;access-14,1.0,1.0,1.0,1.0,3,3,1.0,1.0
nested-05,nested,aggregation-05;access-14,0.2,0,3,2,aggregation-05;access-13,access-13;access-14,0.5,0.5,0.0,0.0,3,2,0.6666666666666666,0.6666666666666666
nested-05,nested,aggregation-05;access-14,0.2,0,4,5,aggregation-05;core-03,aggregation-05;access-14,0.5,1.0,0.0,1.0,3,3,1.0,1.0
nested-05,nested,aggregation-05;access-14,0.2,0,5,5,aggregation-05;core-03,aggregation-05;access-14,0.5,1.0,0.0,1.0,3,3,1.0,1.0
nested-05,nested,aggregation-05;access-14,0.2,0,6,4,aggregation-05;core-03,aggregation-05;access-14,0.5,1.0,0.0,1.0,3,3,1.0,1.0
nested-05,nested,aggregation-05;access-14,0.2,0,7,3,aggregation-05;core-03,aggregation-05;access-14,0.5,1.0,0.0,1.0,3,3,1.0,1.0
nested-05,nested,aggregation-05;access-14,0.2,0,8,5,aggregation-05;core-03,aggregation-05;access-14,0.5,1.0,0.0,1.0,3,3,1.0,1.0
nested-05,nested,aggregation-05;access-14,0.2,0,9,4,aggregation-05;core-03,aggregation-05;access-14,0.5,1.0,0.0,1.0,3,3,1.0,1.0
nested-05,nested,aggregation-05;access-14,0.2,0,10,4,aggregation-05;core-03,aggregation-05;access-14,0.5,1.0,0.0,1.0,3,3,1.0,1.0
nested-05,nested,aggregation-05;access-14,0.2,0,11,2,aggregation-05;access-14,access-14;access-15,1.0,0.5,1.0,0.0,3,2,0.6666666666666666,0.6666666666666666
nested-05,nested,aggregation-05;access-14,0.2,0,12,2,aggregation-05;core-03,aggregation-05;core-03,0.5,0.5,0.0,0.0,3,6,1.0,0.5
nested-05,nested,aggregation-05;access-14,0.2,0,13,3,aggregation-05;access-13,aggregation-05;access-14,0.5,1.0,0.0,1.0,3,3,1.0,1.0
nested-05,nested,aggregation-05;access-14,0.2,0,14,5,aggregation-05;core-03,aggregation-05;access-14,0.5,1.0,0.0,1.0,3,3,1.0,1.0
nested-05,nested,aggregation-05;access-14,0.2,0,15,3,aggregation-05;access-14,aggregation-05;access-14,1.0,1.0,1.0,1.0,3,3,1.0,1.0
nested-05,nested,aggregation-05;access-14,0.2,0,16,4,aggregation-05;core-03,aggregation-05;access-14,0.5,1.0,0.0,1.0,3,3,1.0,1.0
nested-05,nested,aggregation-05;access-14,0.2,0,17,2,aggregation-05;core-03,aggregation-05;core-03,0.5,0.5,0.0,0.0,3,6,1.0,0.5
nested-05,nested,aggregation-05;access-14,0.2,0,18,5,aggregation-05;core-03,aggregation-05;access-14,0.5,1.0,0.0,1.0,3,3,1.0,1.0
nested-05,nested,aggregation-05;access-14,0.2,0,19,5,aggregation-05;core-03,aggregation-05;access-14,0.5,1.0,0.0,1.0,3,3,1.0,1.0
nested-05,nested,aggregation-05;access-14,0.2,2,0,7,aggregation-05;core-03,aggregation-05;access-08,0.5,0.5,0.0,0.0,3,4,1.0,0.75
nested-05,nested,aggregation-05;access-14,0.2,2,1,7,aggregation-05;core-03,aggregation-05;access-06,0.5,0.5,0.0,0.0,3,4,1.0,0.75
nested-05,nested,aggregation-05;access-14,0.2,2,2,4,access-03;access-07,access-03;access-07,0.0,0.0,0.0,0.0,3,2,0.0,0.0
nested-05,nested,aggregation-05;access-14,0.2,2,3,5,aggregation-05;core-03,aggregation-05;aggregation-01,0.5,0.5,0.0,0.0,3,6,1.0,0.5
nested-05,nested,aggregation-05;access-14,0.2,2,4,7,aggregation-05;core-03,aggregation-05;access-14,0.5,1.0,0.0,1.0,3,3,1.0,1.0
nested-05,nested,aggregation-05;access-14,0.2,2,5,7,aggregation-05;core-03,aggregation-05;access-14,0.5,1.0,0.0,1.0,3,3,1.0,1.0
nested-05,nested,aggregation-05;access-14,0.2,2,6,6,aggregation-05;access-03,aggregation-05;access-03,0.5,0.5,0.0,0.0,3,4,1.0,0.75
nested-05,nested,aggregation-05;access-14,0.2,2,7,6,aggregation-05;core-03,aggregation-05;core-03,0.5,0.5,0.0,0.0,3,6,1.0,0.5
nested-05,nested,aggregation-05;access-14,0.2,2,8,5,aggregation-05;core-03,aggregation-05;access-16,0.5,0.5,0.0,0.0,3,4,1.0,0.75
nested-05,nested,aggregation-05;access-14,0.2,2,9,5,access-08;access-13,access-08;aggregation-05,0.0,0.5,0.0,0.0,3,4,1.0,0.75
nested-05,nested,aggregation-05;access-14,0.2,2,10,5,access-13;access-14,core-03;access-14,0.5,0.5,0.0,0.0,3,6,1.0,0.5
nested-05,nested,aggregation-05;access-14,0.2,2,11,7,aggregation-05;core-03,aggregation-05;access-07,0.5,0.5,0.0,0.0,3,4,1.0,0.75
nested-05,nested,aggregation-05;access-14,0.2,2,12,6,aggregation-05;access-10,aggregation-05;access-14,0.5,1.0,0.0,1.0,3,3,1.0,1.0
nested-05,nested,aggregation-05;access-14,0.2,2,13,6,aggregation-05;access-12,aggregation-05;core-02,0.5,0.5,0.0,0.0,3,9,1.0,0.3333333333333333
nested-05,nested,aggregation-05;access-14,0.2,2,14,4,access-06;access-14,access-06;access-14,0.5,0.5,0.0,0.0,3,2,0.3333333333333333,0.25
nested-05,nested,aggregation-05;access-14,0.2,2,15,7,aggregation-05;core-03,aggregation-05;access-04,0.5,0.5,0.0,0.0,3,4,1.0,0.75
nested-05,nested,aggregation-05;access-14,0.2,2,16,7,aggregation-05;core-03,aggregation-05;access-04,0.5,0.5,0.0,0.0,3,4,1.0,0.75
nested-05,nested,aggregation-05;access-14,0.2,2,17,5,aggregation-05;core-03,aggregation-05;core-03,0.5,0.5,0.0,0.0,3,6,1.0,0.5
nested-05,nested,aggregation-05;access-14,0.2,2,18,7,aggregation-05;core-03,aggregation-05;access-14,0.5,1.0,0.0,1.0,3,3,1.0,1.0
nested-05,nested,aggregation-05;access-14,0.2,2,19,5,aggregation-05;core-03,aggregation-05;aggregation-01,0.5,0.5,0.0,0.0,3,6,1.0,0.5
nested-05,nested,aggregation-05;access-14,0.2,4,0,9,aggregation-05;access-03,aggregation-05;access-14,0.5,1.0,0.0,1.0,3,3,1.0,1.0
nested-05,nested,aggregation-05;access-14,0.2,4,1,7,access-02;access-03,aggregation-05;access-02,0.0,0.5,0.0,0.0,3,4,1.0,0.75
nested-05,nested,aggregation-05;access-14,0.2,4,2,8,aggregation-05;core-03,aggregation-05;core-01,0.5,0.5,0.0,0.0,3,9,1.0,0.3333333333333333
nested-05,nested,aggregation-05;access-14,0.2,4,3,8,aggregation-05;core-03,aggregation-05;core-02,0.5,0.5,0.0,0.0,3,9,1.0,0.3333333333333333
